0.00.053.391 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.053.682 W srv  llama_server: -----------------
0.00.053.683 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.053.683 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.053.683 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.053.683 W srv  llama_server: -----------------
0.00.055.533 I srv    load_model: loading model '/Users/yukangzengcmac/.cache/huggingface/hub/models--unsloth--Qwen3-4B-Instruct-2507-GGUF/snapshots/a06e946bb6b655725eafa393f4a9745d460374c9/Qwen3-4B-Instruct-2507-Q4_K_M.gguf'
0.00.213.906 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.593.337 I cmn          init: llama threadpool init, n_threads = 4
0.02.076.053 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.02.093.092 I srv  llama_server: model loaded
0.02.093.097 I srv  llama_server: listening on http://127.0.0.1:8082
0.04.056.728 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
48.27.205.866 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 1.000
48.27.206.053 I slot launch_slot_: id  0 | task 55615 | processing task, is_child = 0
48.29.435.576 I slot print_timing: id  0 | task 55615 | prompt eval time =     194.72 ms /    65 tokens (    3.00 ms per token,   333.80 tokens per second)
48.29.435.578 I slot print_timing: id  0 | task 55615 |        eval time =    2034.79 ms /    68 tokens (   30.37 ms per token,    32.93 tokens per second)
48.29.435.578 I slot print_timing: id  0 | task 55615 |       total time =    2229.52 ms /   133 tokens
48.29.435.579 I slot print_timing: id  0 | task 55615 |    graphs reused =      53927
48.29.435.697 I slot      release: id  0 | task 55615 | stop processing: n_tokens = 6553, truncated = 0
48.31.747.560 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 1.000
48.31.747.741 I slot launch_slot_: id  0 | task 55684 | processing task, is_child = 0
48.33.960.425 I slot print_timing: id  0 | task 55684 | prompt eval time =     196.12 ms /    65 tokens (    3.02 ms per token,   331.43 tokens per second)
48.33.960.427 I slot print_timing: id  0 | task 55684 |        eval time =    2016.56 ms /    68 tokens (   30.10 ms per token,    33.22 tokens per second)
48.33.960.427 I slot print_timing: id  0 | task 55684 |       total time =    2212.68 ms /   133 tokens
48.33.960.428 I slot print_timing: id  0 | task 55684 |    graphs reused =      53992
48.33.960.550 I slot      release: id  0 | task 55684 | stop processing: n_tokens = 6685, truncated = 0
48.36.282.091 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 1.000
48.36.282.272 I slot launch_slot_: id  0 | task 55753 | processing task, is_child = 0
48.38.518.784 I slot print_timing: id  0 | task 55753 | prompt eval time =     197.03 ms /    65 tokens (    3.03 ms per token,   329.90 tokens per second)
48.38.518.786 I slot print_timing: id  0 | task 55753 |        eval time =    2039.48 ms /    68 tokens (   30.44 ms per token,    32.85 tokens per second)
48.38.518.786 I slot print_timing: id  0 | task 55753 |       total time =    2236.51 ms /   133 tokens
48.38.518.787 I slot print_timing: id  0 | task 55753 |    graphs reused =      54058
48.38.518.906 I slot      release: id  0 | task 55753 | stop processing: n_tokens = 6817, truncated = 0
48.40.849.716 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
48.40.849.899 I slot launch_slot_: id  0 | task 55822 | processing task, is_child = 0
48.43.093.863 I slot print_timing: id  0 | task 55822 | prompt eval time =     200.02 ms /    65 tokens (    3.08 ms per token,   324.96 tokens per second)
48.43.093.865 I slot print_timing: id  0 | task 55822 |        eval time =    2043.94 ms /    68 tokens (   30.51 ms per token,    32.78 tokens per second)
48.43.093.865 I slot print_timing: id  0 | task 55822 |       total time =    2243.96 ms /   133 tokens
48.43.093.865 I slot print_timing: id  0 | task 55822 |    graphs reused =      54123
48.43.093.985 I slot      release: id  0 | task 55822 | stop processing: n_tokens = 6949, truncated = 0
48.45.439.010 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
48.45.439.203 I slot launch_slot_: id  0 | task 55891 | processing task, is_child = 0
48.47.691.387 I slot print_timing: id  0 | task 55891 | prompt eval time =     202.66 ms /    65 tokens (    3.12 ms per token,   320.73 tokens per second)
48.47.691.389 I slot print_timing: id  0 | task 55891 |        eval time =    2049.52 ms /    68 tokens (   30.59 ms per token,    32.69 tokens per second)
48.47.691.389 I slot print_timing: id  0 | task 55891 |       total time =    2252.18 ms /   133 tokens
48.47.691.389 I slot print_timing: id  0 | task 55891 |    graphs reused =      54189
48.47.691.509 I slot      release: id  0 | task 55891 | stop processing: n_tokens = 7081, truncated = 0
48.50.043.659 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
48.50.043.847 I slot launch_slot_: id  0 | task 55960 | processing task, is_child = 0
48.52.309.001 I slot print_timing: id  0 | task 55960 | prompt eval time =     205.52 ms /    65 tokens (    3.16 ms per token,   316.27 tokens per second)
48.52.309.004 I slot print_timing: id  0 | task 55960 |        eval time =    2059.63 ms /    68 tokens (   30.74 ms per token,    32.53 tokens per second)
48.52.309.004 I slot print_timing: id  0 | task 55960 |       total time =    2265.15 ms /   133 tokens
48.52.309.004 I slot print_timing: id  0 | task 55960 |    graphs reused =      54254
48.52.309.127 I slot      release: id  0 | task 55960 | stop processing: n_tokens = 7213, truncated = 0
48.54.658.128 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
48.54.658.306 I slot launch_slot_: id  0 | task 56029 | processing task, is_child = 0
48.56.933.235 I slot print_timing: id  0 | task 56029 | prompt eval time =     209.01 ms /    65 tokens (    3.22 ms per token,   310.99 tokens per second)
48.56.933.237 I slot print_timing: id  0 | task 56029 |        eval time =    2065.91 ms /    68 tokens (   30.83 ms per token,    32.43 tokens per second)
48.56.933.238 I slot print_timing: id  0 | task 56029 |       total time =    2274.93 ms /   133 tokens
48.56.933.238 I slot print_timing: id  0 | task 56029 |    graphs reused =      54320
48.56.933.361 I slot      release: id  0 | task 56029 | stop processing: n_tokens = 7345, truncated = 0
48.59.307.039 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
48.59.307.224 I slot launch_slot_: id  0 | task 56098 | processing task, is_child = 0
49.01.647.591 I slot print_timing: id  0 | task 56098 | prompt eval time =     210.92 ms /    65 tokens (    3.24 ms per token,   308.17 tokens per second)
49.01.647.593 I slot print_timing: id  0 | task 56098 |        eval time =    2129.44 ms /    68 tokens (   31.78 ms per token,    31.46 tokens per second)
49.01.647.593 I slot print_timing: id  0 | task 56098 |       total time =    2340.36 ms /   133 tokens
49.01.647.594 I slot print_timing: id  0 | task 56098 |    graphs reused =      54385
49.01.647.725 I slot      release: id  0 | task 56098 | stop processing: n_tokens = 7477, truncated = 0
49.04.025.114 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
49.04.025.290 I slot launch_slot_: id  0 | task 56167 | processing task, is_child = 0
49.06.330.180 I slot print_timing: id  0 | task 56167 | prompt eval time =     214.63 ms /    65 tokens (    3.30 ms per token,   302.84 tokens per second)
49.06.330.182 I slot print_timing: id  0 | task 56167 |        eval time =    2090.25 ms /    68 tokens (   31.20 ms per token,    32.05 tokens per second)
49.06.330.183 I slot print_timing: id  0 | task 56167 |       total time =    2304.89 ms /   133 tokens
49.06.330.183 I slot print_timing: id  0 | task 56167 |    graphs reused =      54451
49.06.330.306 I slot      release: id  0 | task 56167 | stop processing: n_tokens = 7609, truncated = 0
49.08.707.996 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
49.08.708.196 I slot launch_slot_: id  0 | task 56236 | processing task, is_child = 0
49.11.024.603 I slot print_timing: id  0 | task 56236 | prompt eval time =     216.62 ms /    65 tokens (    3.33 ms per token,   300.07 tokens per second)
49.11.024.606 I slot print_timing: id  0 | task 56236 |        eval time =    2099.78 ms /    68 tokens (   31.34 ms per token,    31.91 tokens per second)
49.11.024.606 I slot print_timing: id  0 | task 56236 |       total time =    2316.40 ms /   133 tokens
49.11.024.607 I slot print_timing: id  0 | task 56236 |    graphs reused =      54516
49.11.024.736 I slot      release: id  0 | task 56236 | stop processing: n_tokens = 7741, truncated = 0
49.13.406.226 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
49.13.406.409 I slot launch_slot_: id  0 | task 56305 | processing task, is_child = 0
49.15.736.822 I slot print_timing: id  0 | task 56305 | prompt eval time =     217.93 ms /    65 tokens (    3.35 ms per token,   298.27 tokens per second)
49.15.736.824 I slot print_timing: id  0 | task 56305 |        eval time =    2112.48 ms /    68 tokens (   31.53 ms per token,    31.72 tokens per second)
49.15.736.824 I slot print_timing: id  0 | task 56305 |       total time =    2330.41 ms /   133 tokens
49.15.736.824 I slot print_timing: id  0 | task 56305 |    graphs reused =      54582
49.15.736.953 I slot      release: id  0 | task 56305 | stop processing: n_tokens = 7873, truncated = 0
49.18.136.872 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
49.18.137.058 I slot launch_slot_: id  0 | task 56374 | processing task, is_child = 0
49.20.511.478 I slot print_timing: id  0 | task 56374 | prompt eval time =     221.90 ms /    65 tokens (    3.41 ms per token,   292.92 tokens per second)
49.20.511.480 I slot print_timing: id  0 | task 56374 |        eval time =    2152.51 ms /    68 tokens (   32.13 ms per token,    31.13 tokens per second)
49.20.511.480 I slot print_timing: id  0 | task 56374 |       total time =    2374.41 ms /   133 tokens
49.20.511.480 I slot print_timing: id  0 | task 56374 |    graphs reused =      54648
49.20.511.607 I slot      release: id  0 | task 56374 | stop processing: n_tokens = 8005, truncated = 0
49.22.902.871 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
49.22.903.054 I slot launch_slot_: id  0 | task 56443 | processing task, is_child = 0
49.25.275.674 I slot print_timing: id  0 | task 56443 | prompt eval time =     223.63 ms /    65 tokens (    3.44 ms per token,   290.66 tokens per second)
49.25.275.676 I slot print_timing: id  0 | task 56443 |        eval time =    2148.99 ms /    68 tokens (   32.07 ms per token,    31.18 tokens per second)
49.25.275.676 I slot print_timing: id  0 | task 56443 |       total time =    2372.62 ms /   133 tokens
49.25.275.677 I slot print_timing: id  0 | task 56443 |    graphs reused =      54714
49.25.275.804 I slot      release: id  0 | task 56443 | stop processing: n_tokens = 8137, truncated = 0
49.27.681.820 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
49.27.682.005 I slot launch_slot_: id  0 | task 56512 | processing task, is_child = 0
49.30.076.602 I slot print_timing: id  0 | task 56512 | prompt eval time =     226.07 ms /    65 tokens (    3.48 ms per token,   287.53 tokens per second)
49.30.076.605 I slot print_timing: id  0 | task 56512 |        eval time =    2168.53 ms /    68 tokens (   32.37 ms per token,    30.90 tokens per second)
49.30.076.606 I slot print_timing: id  0 | task 56512 |       total time =    2394.59 ms /   133 tokens
49.30.076.606 I slot print_timing: id  0 | task 56512 |    graphs reused =      54780
49.30.076.756 I slot      release: id  0 | task 56512 | stop processing: n_tokens = 8269, truncated = 0
49.32.482.271 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
49.32.482.454 I slot launch_slot_: id  0 | task 56581 | processing task, is_child = 0
49.34.865.844 I slot print_timing: id  0 | task 56581 | prompt eval time =     228.10 ms /    65 tokens (    3.51 ms per token,   284.96 tokens per second)
49.34.865.846 I slot print_timing: id  0 | task 56581 |        eval time =    2155.28 ms /    68 tokens (   32.17 ms per token,    31.09 tokens per second)
49.34.865.847 I slot print_timing: id  0 | task 56581 |       total time =    2383.39 ms /   133 tokens
49.34.865.847 I slot print_timing: id  0 | task 56581 |    graphs reused =      54846
49.34.865.980 I slot      release: id  0 | task 56581 | stop processing: n_tokens = 8401, truncated = 0
49.37.277.238 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
49.37.277.418 I slot launch_slot_: id  0 | task 56650 | processing task, is_child = 0
49.39.683.069 I slot print_timing: id  0 | task 56650 | prompt eval time =     230.09 ms /    65 tokens (    3.54 ms per token,   282.50 tokens per second)
49.39.683.071 I slot print_timing: id  0 | task 56650 |        eval time =    2175.55 ms /    68 tokens (   32.47 ms per token,    30.80 tokens per second)
49.39.683.080 I slot print_timing: id  0 | task 56650 |       total time =    2405.65 ms /   133 tokens
49.39.683.082 I slot print_timing: id  0 | task 56650 |    graphs reused =      54912
49.39.683.216 I slot      release: id  0 | task 56650 | stop processing: n_tokens = 8533, truncated = 0
49.42.101.444 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
49.42.101.620 I slot launch_slot_: id  0 | task 56719 | processing task, is_child = 0
49.44.509.389 I slot print_timing: id  0 | task 56719 | prompt eval time =     233.75 ms /    65 tokens (    3.60 ms per token,   278.08 tokens per second)
49.44.509.391 I slot print_timing: id  0 | task 56719 |        eval time =    2174.02 ms /    68 tokens (   32.45 ms per token,    30.82 tokens per second)
49.44.509.401 I slot print_timing: id  0 | task 56719 |       total time =    2407.76 ms /   133 tokens
49.44.509.402 I slot print_timing: id  0 | task 56719 |    graphs reused =      54978
49.44.509.533 I slot      release: id  0 | task 56719 | stop processing: n_tokens = 8665, truncated = 0
49.46.947.196 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
49.46.947.408 I slot launch_slot_: id  0 | task 56788 | processing task, is_child = 0
49.49.403.337 I slot print_timing: id  0 | task 56788 | prompt eval time =     235.94 ms /    65 tokens (    3.63 ms per token,   275.49 tokens per second)
49.49.403.339 I slot print_timing: id  0 | task 56788 |        eval time =    2219.98 ms /    68 tokens (   33.13 ms per token,    30.18 tokens per second)
49.49.403.340 I slot print_timing: id  0 | task 56788 |       total time =    2455.92 ms /   133 tokens
49.49.403.340 I slot print_timing: id  0 | task 56788 |    graphs reused =      55044
49.49.403.476 I slot      release: id  0 | task 56788 | stop processing: n_tokens = 8797, truncated = 0
49.51.833.698 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
49.51.833.880 I slot launch_slot_: id  0 | task 56857 | processing task, is_child = 0
49.54.269.133 I slot print_timing: id  0 | task 56857 | prompt eval time =     237.65 ms /    65 tokens (    3.66 ms per token,   273.51 tokens per second)
49.54.269.135 I slot print_timing: id  0 | task 56857 |        eval time =    2197.60 ms /    68 tokens (   32.80 ms per token,    30.49 tokens per second)
49.54.269.136 I slot print_timing: id  0 | task 56857 |       total time =    2435.25 ms /   133 tokens
49.54.269.136 I slot print_timing: id  0 | task 56857 |    graphs reused =      55110
49.54.269.273 I slot      release: id  0 | task 56857 | stop processing: n_tokens = 8929, truncated = 0
49.56.703.339 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
49.56.703.517 I slot launch_slot_: id  0 | task 56926 | processing task, is_child = 0
49.59.155.465 I slot print_timing: id  0 | task 56926 | prompt eval time =     239.51 ms /    65 tokens (    3.68 ms per token,   271.39 tokens per second)
49.59.155.467 I slot print_timing: id  0 | task 56926 |        eval time =    2212.43 ms /    68 tokens (   33.02 ms per token,    30.28 tokens per second)
49.59.155.467 I slot print_timing: id  0 | task 56926 |       total time =    2451.94 ms /   133 tokens
49.59.155.468 I slot print_timing: id  0 | task 56926 |    graphs reused =      55176
49.59.155.605 I slot      release: id  0 | task 56926 | stop processing: n_tokens = 9061, truncated = 0
50.01.610.689 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
50.01.610.871 I slot launch_slot_: id  0 | task 56995 | processing task, is_child = 0
50.04.094.917 I slot print_timing: id  0 | task 56995 | prompt eval time =     242.52 ms /    65 tokens (    3.73 ms per token,   268.02 tokens per second)
50.04.094.919 I slot print_timing: id  0 | task 56995 |        eval time =    2241.52 ms /    68 tokens (   33.46 ms per token,    29.89 tokens per second)
50.04.094.919 I slot print_timing: id  0 | task 56995 |       total time =    2484.04 ms /   133 tokens
